objectid,title,display_template,creator,date,degree,thesis_url,thesis_abstract,object_location,subject,format,rights,website
hist_139,"Fair enough? How notions of race, gender, and soldiers rights affected dependents allowance policies towards Canadian aboriginal families during World War II.",pdf,"   Arrowsmith, Emily  ",2006,Doctor of Philosophy  ,https://curve.carleton.ca/2e530709-f42d-4244-b433-32079fba9684,not available,https://curve.carleton.ca/system/files/etd/2e530709-f42d-4244-b433-32079fba9684/etd_pdf/9f1973d3395e727c6b8748ce2789c888/arrowsmith-fairenoughhownotionsofracegenderandsoldiers.pdf,"World War, 1939-1945 ;Participation, Indian;Military dependents ;Canada ;History;Indians of North America ;Canada ;Government relations;Soldiers ;Canada ;History;World War, 1939-1945 ;Veterans;Survivors' benefits ;Canada ;History;",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_140,"Debate, democracy, and the politics of panic: Norman Angeli in the Edwardian crisis",pdf,"   Vieira, Ryan Anthony Joseph  ",2006,Master of Arts  ,https://curve.carleton.ca/5d3d4bcd-32c0-4b78-8917-67a3e2e6b1d4,not available,https://curve.carleton.ca/system/files/etd/5d3d4bcd-32c0-4b78-8917-67a3e2e6b1d4/etd_pdf/582a44b9f69a6dfa05941eadbfcd6ac9/vieira-debatedemocracyandthepoliticsofpanicnorman.pdf,Economic history;Liberalism;World politics;,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_141,"East Germans, refugees, and new Canadians - a family migration",pdf,"   Harris, E. Meaghan  ",2006,Master of Arts  ,https://curve.carleton.ca/29913fe0-2149-4ee5-af06-ce9b60493700,not available,https://curve.carleton.ca/system/files/etd/29913fe0-2149-4ee5-af06-ce9b60493700/etd_pdf/f4c6991e6bc61098852b0613916c75aa/harris-eastgermansrefugeesandnewcanadiansafamily.pdf,Refugees ;Canada;Refugees ;Germany (East)Immigrants ;Canada ;Case studies;Immigrants ;Canada ;Social conditions;,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_142,Exhibiting France in America: the French pavilion at the New York Worlds Fair of 1939,pdf,"   Wilson, Jennifer Nicola  ",2006,Master of Arts  ,https://curve.carleton.ca/c5dd0eee-bb9f-4d38-b1a7-2ff9551e18a8,not available,https://curve.carleton.ca/system/files/etd/c5dd0eee-bb9f-4d38-b1a7-2ff9551e18a8/etd_pdf/21467bb08d570eb36db0d7323d09c5d3/wilson-exhibitingfranceinamericathefrenchpavilion.pdf,"New York World's Fair, 1939-1940;Trade shows ;New York (State) ;New York ;History;Civilization, Modern ;French influences;",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_143,"A souvenir from the North : images, narratives, and power in the Athabasca-Mackenzie River Basin, 1882-1914",pdf,"   Dyce, Matt  ",2006,Master of Arts  ,https://curve.carleton.ca/baa39ff6-35bc-4531-bbfc-be761af9b83b,not available,https://curve.carleton.ca/system/files/etd/baa39ff6-35bc-4531-bbfc-be761af9b83b/etd_pdf/89b60b4906ae9879146212a7cd026cd9/dyce-asouvenirfromthenorthimagesnarrativesandpower.pdf,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_144,"Small screen, big impact: a historical examination of the effects of television on the 1988 federal election campaign",pdf,"   Stos, William Peter  ",2006,Master of Arts  ,https://curve.carleton.ca/b05e7a62-aa05-4b09-b02a-3c1684338b03,not available,https://curve.carleton.ca/system/files/etd/b05e7a62-aa05-4b09-b02a-3c1684338b03/etd_pdf/884542e23136527c70a376e8dcf08b5e/stos-smallscreenbigimpactahistoricalexamination.pdf,Television in politics ;Canada;Television broadcasting of news ;Canada;Mass media ;Political aspects ;Canada;,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_145,"The role of women in the survival of Catholicism in post-reformation Lancashire and Yorkshire, 1559-1603",pdf,"   Ferguson, Elizabeth  ",2006,Master of Arts  ,https://curve.carleton.ca/359da885-1e5f-4d77-8295-3e3230e30908,not available,https://curve.carleton.ca/system/files/etd/359da885-1e5f-4d77-8295-3e3230e30908/etd_pdf/466e41773ae651ac3fe973a601db5ff0/ferguson-theroleofwomeninthesurvivalofcatholicismin.pdf,Catholic women ;England ;Lancashire ;History;Catholic women ;England ;Yorkshire ;History;Women in the Catholic Church ;History;Christian women ;Religeous life ;England ;History;,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_146,"Revolutionising landscapes: hydroelectricity and the heavy industrialisation of society and environment in the Comt√© de Beauharnois, 1927-1948",pdf,"   Pelletier, Louis-Rapha√´l  ",2005,Doctor of Philosophy  ,https://curve.carleton.ca/8337c278-e6ff-4dcf-9879-5067506514c2,not available,https://curve.carleton.ca/system/files/etd/8337c278-e6ff-4dcf-9879-5067506514c2/etd_pdf/b62c2cc558458bfeeb8d83e236136764/pelletier-revolutionisinglandscapeshydroelectricity.pdf,Capitalism ;Quebec (Province)Electric utilities ;Quebec (Province) ;History;Land use ;Environmental aspects ;Quebec (Province)Economic development ;Environmental aspects;Human ecology;,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_147,"An archaeology of Keynesianism : the macro-political foundations of the modern welfare state in Canada, 1896-1948",pdf,"   Krywulak, Timothy Bruce  ",2005,Doctor of Philosophy  ,https://curve.carleton.ca/1fd09f50-bc3f-4b60-9876-b1a4cba49098,not available,https://curve.carleton.ca/system/files/etd/1fd09f50-bc3f-4b60-9876-b1a4cba49098/etd_pdf/1c5ae2f5212959faa86ea4f14f7f9e52/krywulak-anarchaeologyofkeynesianismthemacropolitical.pdf,Welfare state ;Canada;Keynesian economics;Capitalism ;Canada;,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_148,"New Denmark, New Brunswick: new approaches in the study of Danish migration to Canada, 1872-1901",pdf,"   Lang, Erik John Nielsen  ",2005,Master of Arts  ,https://curve.carleton.ca/493b45a6-cb23-4384-b99f-48bde306a135,not available,https://curve.carleton.ca/system/files/etd/493b45a6-cb23-4384-b99f-48bde306a135/etd_pdf/0b1aed0bdab62e34b86d504e83da1aec/lang-newdenmarknewbrunswicknewapproachesinthestudy.pdf,Danes ;New Brunswick;Immigrants ;New Brunswick ;History;,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_149,"Supplying the material battle: combined logistics in the Canadian corps, 1915-1918",pdf,"   Ryan, Michael Patrick  ",2005,Master of Arts  ,https://curve.carleton.ca/d614ed9a-99f2-4133-b29b-34a9e649cb88,not available,https://curve.carleton.ca/system/files/etd/d614ed9a-99f2-4133-b29b-34a9e649cb88/etd_pdf/e0276e9d6828a81404c8a573e81b3a5f/ryan-supplyingthematerialbattlecombinedlogistics.pdf,"World War, 1914-1918 ;Canada;",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_150,"Instruments of influence Canada and arms exports to South Asia, 1947-1971",pdf,"   Khan, Omar Hayyat  ",2005,Master of Arts  ,https://curve.carleton.ca/da89437d-d07f-4f54-a611-3caa0f63f3da,not available,https://curve.carleton.ca/system/files/etd/da89437d-d07f-4f54-a611-3caa0f63f3da/etd_pdf/31e0cda231a948461df50a3437edd84e/khan-instrumentsofinfluencecanadaandarmsexports.pdf,Arms transfers ;Canada ;History ;20th century;Arms transfers ;South Asia ;History ;20th century;Weapons industry ;Government policy ;Canada;Cold war;,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_151,The guiding brain and directing hand: human interest reporting and the power of the press in W. T. Steads Pall Mall Gazette,pdf,"   Common, Lauren Frost  ",2005,Master of Arts  ,https://curve.carleton.ca/ac0878b7-f1c7-497d-b9ee-2a267df0a720,not available,https://curve.carleton.ca/system/files/etd/ac0878b7-f1c7-497d-b9ee-2a267df0a720/etd_pdf/0ff549af5e583abe3bc83722da106323/common-theguidingbrainanddirectinghandhumaninterest.pdf,English newspapers ;History ;19th century;Press ;Great Britain ;History ;19th centiry;Mass media and history;,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_152,"So, where are you from? glimpsing the history of Ottawa-Gatineaus urban Indian communities",pdf,"   Pugliese, Karyn  ",2005,Master of Arts  ,https://curve.carleton.ca/94ac5233-7a31-4bc8-bd8f-012d9b6429a9,not available,https://curve.carleton.ca/system/files/etd/94ac5233-7a31-4bc8-bd8f-012d9b6429a9/etd_pdf/c204df610678ea5d62684f4103951eb9/pugliese-sowhereareyoufromglimpsingthehistoryofottawagatineaus.pdf,Indians of North America ;Urban residence ;Ontario ;Ottawa;Indians of North America ;Urban residence ;Quebec (Province) ;Gatineau;Indians of North America ;Ontario ;Ethnic identity;Indians of North America ;Quebec (Province) ;Ethnic identity;Indians of North America ;Canada ;History;,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_153,"Under the radar: Defence Construction (1951) Limited and military infrastructure in Canada, 1950-1965",pdf,"   Noakes, Jeffrey David  ",2005,Doctor of Philosophy  ,https://curve.carleton.ca/b4d836a8-cb2d-4e67-9af9-271bc86415b6,not available,https://curve.carleton.ca/system/files/etd/b4d836a8-cb2d-4e67-9af9-271bc86415b6/etd_pdf/71ab0cef92bf3730839d0e811a5c4c04/noakes-undertheradardefenceconstruction1951limited.pdf,Defense contracts ;Canada;Public contracts ;Canada;Cold war;,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_154,She was built to be silent: the gendering of machinery in Canadian magazines during the second world war,pdf,"   Ireland, Kristin  ",2005,Master of Arts  ,https://curve.carleton.ca/071d2a10-78c8-4653-9b36-205444193121,not available,https://curve.carleton.ca/system/files/etd/071d2a10-78c8-4653-9b36-205444193121/etd_pdf/4a2a6c417156d4347af407a99eb9ec0c/ireland-shewasbuilttobesilentthegenderingofmachinery.pdf,"Gender identity ;Canada;Sex role ;Canada ;History ;20th century;World War, 1939-1945 ;Women ;Canada;Sex role in mass media;",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_155,"Redefining the movement: SNCC and the beloved community, 1960-1964",pdf,"   Futterer, Sarah  ",2004,Master of Arts  ,https://curve.carleton.ca/186416e3-bfda-45a4-8a60-61216961fde9,not available,https://curve.carleton.ca/system/files/etd/186416e3-bfda-45a4-8a60-61216961fde9/etd_pdf/4f0c4db069f6a5e6ac183cd7c283effd/futterer-redefiningthemovementsnccandthebelovedcommunity.pdf,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_156,The homespun economy: persistence of handweaving in New Brunswick in the nineteenth century,pdf,"   Rygiel, Judith Anne  ",2004,Doctor of Philosophy  ,https://curve.carleton.ca/b808a9c0-bb21-42cc-a033-734885539271,not available,https://curve.carleton.ca/system/files/etd/b808a9c0-bb21-42cc-a033-734885539271/etd_pdf/b65194c7583186a9624491e87d9d5ca9/rygiel-thehomespuneconomypersistenceofhandweaving.pdf,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_157,"Hierarchy and revelry at restoration Oxford, Cambridge and the Inns of Court.",pdf,"   Johnson, Jacqueline  ",2004,Master of Arts  ,https://curve.carleton.ca/89e8f7a2-6251-4754-b0c1-d85edecb4219,not available,https://curve.carleton.ca/system/files/etd/89e8f7a2-6251-4754-b0c1-d85edecb4219/etd_pdf/41b99930ba62abee38ea30730b042525/johnson-hierarchyandrevelryatrestorationoxfordcambridge.pdf,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_158,"Manufacturing paradise: tourism, development and mythmaking on Prince Edward Island 1939-1973",pdf,"   McRae, Matthew John  ",2004,Master of Arts  ,https://curve.carleton.ca/1b0ccf8d-2be9-47c9-a8d8-97c2c69e0001,not available,https://curve.carleton.ca/system/files/etd/1b0ccf8d-2be9-47c9-a8d8-97c2c69e0001/etd_pdf/7da0686c2c376765ee04460c714ecbae/mcrae-manufacturingparadisetourismdevelopmentand.pdf,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_159,"An atonement for ambition and passion: the experiences of British Victorian educational pioner, Constance Louisa Maynard (1849-1935)",pdf,"   Phipps, Pauline A.  ",2004,Doctor of Philosophy  ,https://curve.carleton.ca/19f73e48-2bcb-4f2f-9984-fcc9c7807299,not available,https://curve.carleton.ca/system/files/etd/19f73e48-2bcb-4f2f-9984-fcc9c7807299/etd_pdf/c450a13f96eb7bb17df5efd88d5b3a08/phipps-anatonementforambitionandpassiontheexperiences.pdf,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_160,"Canada and the makings of a foreign intelligence capability, 1939-1951",pdf,"   Jensen, Kurt F.  ",2004,Doctor of Philosophy  ,https://curve.carleton.ca/210f54e2-554b-45d1-a40d-648af4b4721b,not available,https://curve.carleton.ca/system/files/etd/210f54e2-554b-45d1-a40d-648af4b4721b/etd_pdf/84c8cd4d898e988f25b4aa5a48229722/jensen-canadaandthemakingsofaforeignintelligence.pdf,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_161,Peasants on the move: early twentieth-century labour migration from Russias Western frontier to Canada,pdf,"   Kukushkin, Vadim  ",2004,Doctor of Philosophy  ,https://curve.carleton.ca/ea9dd1de-e523-4fe9-9bdb-177c3d796f1d,not available,https://curve.carleton.ca/system/files/etd/ea9dd1de-e523-4fe9-9bdb-177c3d796f1d/etd_pdf/061a9daa4265c805b916c7ce9f2cf770/kukushkin-peasantsonthemoveearlytwentiethcenturylabour.pdf,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_162,"I have tried your tomato chutnee and found it very good: negotiating local, national and imperial identities in Canadian consumer culture, 1890-1914",pdf,"   Hastings, Paula P.  ",2004,Master of Arts  ,https://curve.carleton.ca/0aa90fc9-d1a8-474d-964a-17439559a4b0,not available,https://curve.carleton.ca/system/files/etd/0aa90fc9-d1a8-474d-964a-17439559a4b0/etd_pdf/ac0a634a9c35f34a2aa460b1b1c609e4/hastings-ihavetriedyourtomatochutneeandfounditvery.pdf,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_163,"Man behaving badly: humour and the (re)presentation of masculinities in late Victorian British popular culture, 1885-1895",pdf,"   Wood, L. Maren  ",2004,Master of Arts  ,https://curve.carleton.ca/fcfe6306-d707-4346-9d2f-b144b495401e,not available,https://curve.carleton.ca/system/files/etd/fcfe6306-d707-4346-9d2f-b144b495401e/etd_pdf/61d4e4e59900c89ce9493c760e07545a/wood-manbehavingbadlyhumourandtherepresentation.pdf,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_164,"The Canadian Red Cross and relief in Siberia, 1918-1921",pdf,"   Polk, Jennifer Ann  ",2004,Master of Arts  ,https://curve.carleton.ca/1022013e-7d48-4e95-839f-488f64d0089d,not available,https://curve.carleton.ca/system/files/etd/1022013e-7d48-4e95-839f-488f64d0089d/etd_pdf/0681b6bf36edf76f3bc84a8a1a4371c1/polk-thecanadianredcrossandreliefinsiberia19181921.pdf,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
